Chromosome Region	Start	End	loss
chr1	0	12343749	0
chr1	12343749	16222530	1
chr1	16222530	16831348	2
chr1	16831348	16891678	10
chr1	16891678	17257562	10
chr1	17257562	21534624	10
chr1	21534624	21596504	16
chr1	21596504	23386862	63
chr1	23386862	29162232	57
chr1	29162232	31306374	9
chr1	31306374	35109386	9
chr1	35109386	35561799	9
chr1	35561799	39533209	6
chr1	39533209	41238949	0
chr1	41238949	43054751	0
chr1	43054751	44128794	0
chr1	44128794	48160843	0
chr1	48160843	49086652	0
chr1	49086652	56702776	0
chr1	56702776	66469950	0
chr1	66469950	68930409	0
chr1	68930409	72748221	0
chr1	72748221	72756128	4
chr1	72756128	72811532	1
chr1	72811532	72812172	4
chr1	72812172	79374415	0
chr1	79374415	80501758	3
chr1	80501758	88001381	7
chr1	88001381	89232159	7
chr1	89232159	95760745	4
chr1	95760745	99683944	0
chr1	99683944	103344162	2
chr1	103344162	103414375	0
chr1	103414375	103939944	2
chr1	103939944	104339812	2
chr1	104339812	106810935	0
chr1	106810935	111176491	2
chr1	111176491	115623638	0
chr1	115623638	115921191	0
chr1	115921191	117321742	0
chr1	117321742	121185034	0
chr1	121185034	121291080	0
chr1	121291080	125000000	0
chr1	125000000	143458436	0
chr1	143458436	145114676	0
chr1	145114676	152760794	0
chr1	152760794	152767560	0
chr1	152767560	155404539	0
chr1	155404539	161408878	0
chr1	161408878	172205961	0
chr1	172205961	177991120	0
chr1	177991120	178660272	0
chr1	178660272	186310308	0
chr1	186310308	193566871	0
chr1	193566871	196482328	0
chr1	196482328	197438379	0
chr1	197438379	202094062	0
chr1	202094062	214528793	0
chr1	214528793	220793581	0
chr1	220793581	225053109	0
chr1	225053109	225127748	0
chr1	225127748	225144394	0
chr1	225144394	239862049	0
chr1	239862049	240407323	0
chr1	240407323	249250621	0
chr2	0	2722278	0
chr2	2722278	3817344	0
chr2	3817344	24442733	0
chr2	24442733	31026712	0
chr2	31026712	33842221	0
chr2	33842221	37238063	0
chr2	37238063	50894160	0
chr2	50894160	54067275	0
chr2	54067275	61238050	0
chr2	61238050	62453489	0
chr2	62453489	70498749	0
chr2	70498749	72787595	0
chr2	72787595	73660465	0
chr2	73660465	80603712	0
chr2	80603712	80831029	0
chr2	80831029	86901401	2
chr2	86901401	90301276	5
chr2	90301276	91704724	0
chr2	91704724	92193296	12
chr2	92193296	93300000	0
chr2	93300000	95358799	0
chr2	95358799	95421697	0
chr2	95421697	102728360	0
chr2	102728360	105372855	2
chr2	105372855	106356344	6
chr2	106356344	106766302	11
chr2	106766302	108608186	11
chr2	108608186	111939433	4
chr2	111939433	115825138	1
chr2	115825138	119436512	9
chr2	119436512	121381301	1
chr2	121381301	122856015	0
chr2	122856015	129283345	0
chr2	129283345	134469601	10
chr2	134469601	136264630	12
chr2	136264630	137483114	9
chr2	137483114	139314967	6
chr2	139314967	141362026	2
chr2	141362026	141557683	10
chr2	141557683	142356287	3
chr2	142356287	144114866	0
chr2	144114866	145464216	0
chr2	145464216	156483389	2
chr2	156483389	159356556	0
chr2	159356556	161749289	0
chr2	161749289	167608465	0
chr2	167608465	170194821	0
chr2	170194821	184084797	0
chr2	184084797	184571318	0
chr2	184571318	205083217	0
chr2	205083217	207066812	0
chr2	207066812	208334204	0
chr2	208334204	208355067	0
chr2	208355067	208431266	0
chr2	208431266	213293705	0
chr2	213293705	226277725	0
chr2	226277725	236241968	0
chr2	236241968	236427807	0
chr2	236427807	243199373	0
chr3	0	9965521	0
chr3	9965521	22365188	5
chr3	22365188	22594560	0
chr3	22594560	22790520	5
chr3	22790520	23118990	7
chr3	23118990	23633366	4
chr3	23633366	35017347	0
chr3	35017347	35772249	0
chr3	35772249	39778668	1
chr3	39778668	41375383	3
chr3	41375383	41602384	2
chr3	41602384	45161165	2
chr3	45161165	48596520	2
chr3	48596520	52480605	0
chr3	52480605	53149508	1
chr3	53149508	60511167	0
chr3	60511167	61749237	0
chr3	61749237	62003940	0
chr3	62003940	63653799	0
chr3	63653799	68400577	0
chr3	68400577	70816384	0
chr3	70816384	73198696	0
chr3	73198696	74043518	5
chr3	74043518	84680263	4
chr3	84680263	89523340	0
chr3	89523340	91000000	0
chr3	91000000	93588564	0
chr3	93588564	93605126	1
chr3	93605126	96225482	0
chr3	96225482	101337611	0
chr3	101337611	102360901	0
chr3	102360901	107174740	0
chr3	107174740	108023763	0
chr3	108023763	111295227	0
chr3	111295227	114637165	0
chr3	114637165	115742640	0
chr3	115742640	115843296	0
chr3	115843296	116781019	0
chr3	116781019	117420551	0
chr3	117420551	120972573	0
chr3	120972573	121631860	0
chr3	121631860	127914722	0
chr3	127914722	129698432	0
chr3	129698432	129806580	4
chr3	129806580	133806401	0
chr3	133806401	136184472	0
chr3	136184472	141073819	0
chr3	141073819	158567307	0
chr3	158567307	160255737	0
chr3	160255737	162508230	0
chr3	162508230	162510463	37
chr3	162510463	162626284	42
chr3	162626284	162626588	0
chr3	162626588	162627609	0
chr3	162627609	166530779	0
chr3	166530779	168877993	0
chr3	168877993	171140664	0
chr3	171140664	174291873	0
chr3	174291873	174553404	0
chr3	174553404	178368169	0
chr3	178368169	179214465	0
chr3	179214465	188170683	0
chr3	188170683	189193628	0
chr3	189193628	192644668	0
chr3	192644668	197834547	0
chr3	197834547	198022430	0
chr4	0	67770	29
chr4	67770	71493	19
chr4	71493	545382	2
chr4	545382	780017	0
chr4	780017	8657420	0
chr4	8657420	10212275	0
chr4	10212275	10235711	0
chr4	10235711	16203659	0
chr4	16203659	23767431	0
chr4	23767431	27886433	9
chr4	27886433	29821730	59
chr4	29821730	33062502	52
chr4	33062502	35913824	66
chr4	35913824	44628697	71
chr4	44628697	44688123	21
chr4	44688123	50400000	16
chr4	50400000	52706713	6
chr4	52706713	57743483	15
chr4	57743483	59565928	5
chr4	59565928	59613573	3
chr4	59613573	59632947	2
chr4	59632947	59894061	0
chr4	59894061	69375058	0
chr4	69375058	69497225	3
chr4	69497225	69865625	0
chr4	69865625	69932648	9
chr4	69932648	70386676	10
chr4	70386676	78030783	5
chr4	78030783	83525934	7
chr4	83525934	88520304	11
chr4	88520304	92562965	17
chr4	92562965	95520883	68
chr4	95520883	119356515	76
chr4	119356515	125369969	68
chr4	125369969	125776858	13
chr4	125776858	129422075	13
chr4	129422075	137944712	13
chr4	137944712	138042294	11
chr4	138042294	153930925	9
chr4	153930925	161877009	59
chr4	161877009	165609158	61
chr4	165609158	171521347	76
chr4	171521347	174654978	78
chr4	174654978	176167638	78
chr4	176167638	190239506	71
chr4	190239506	191154276	74
chr5	0	3940424	0
chr5	3940424	4957576	0
chr5	4957576	9998043	0
chr5	9998043	12544309	0
chr5	12544309	16293368	0
chr5	16293368	17698384	0
chr5	17698384	41985145	0
chr5	41985145	44406155	0
chr5	44406155	48400000	0
chr5	48400000	49520000	10
chr5	49520000	52099981	1
chr5	52099981	55754592	4
chr5	55754592	57335951	12
chr5	57335951	58448712	12
chr5	58448712	58527932	11
chr5	58527932	58975212	17
chr5	58975212	61989140	26
chr5	61989140	65302196	26
chr5	65302196	66304055	36
chr5	66304055	67821195	86
chr5	67821195	72595012	87
chr5	72595012	96719795	83
chr5	96719795	104979823	77
chr5	104979823	117876853	69
chr5	117876853	125347758	67
chr5	125347758	140148311	26
chr5	140148311	141066724	26
chr5	141066724	166133447	0
chr5	166133447	169199316	0
chr5	169199316	177606245	0
chr5	177606245	178852760	0
chr5	178852760	180915260	0
chr6	0	10578381	0
chr6	10578381	15235752	0
chr6	15235752	18073218	0
chr6	18073218	18170575	0
chr6	18170575	18258192	0
chr6	18258192	27550923	0
chr6	27550923	27906247	0
chr6	27906247	41009892	0
chr6	41009892	42690296	0
chr6	42690296	44299674	0
chr6	44299674	52405836	0
chr6	52405836	58692101	0
chr6	58692101	61000000	0
chr6	61000000	62004761	0
chr6	62004761	62113416	0
chr6	62113416	62234536	0
chr6	62234536	63188909	0
chr6	63188909	68199872	0
chr6	68199872	68886706	0
chr6	68886706	69346237	0
chr6	69346237	69473535	4
chr6	69473535	70138013	0
chr6	70138013	72054880	0
chr6	72054880	79002915	0
chr6	79002915	79041746	43
chr6	79041746	84882965	0
chr6	84882965	89999002	0
chr6	89999002	98160615	10
chr6	98160615	103793582	16
chr6	103793582	108841869	20
chr6	108841869	110912906	24
chr6	110912906	111044325	80
chr6	111044325	113483877	79
chr6	113483877	117394688	81
chr6	117394688	133375663	80
chr6	133375663	136299351	75
chr6	136299351	139141460	68
chr6	139141460	145163041	65
chr6	145163041	154479740	66
chr6	154479740	160480801	75
chr6	160480801	169283829	81
chr6	169283829	171115067	31
chr7	0	8437918	51
chr7	8437918	8522571	0
chr7	8522571	15202885	0
chr7	15202885	16727515	0
chr7	16727515	16968483	0
chr7	16968483	22417103	0
chr7	22417103	29182036	0
chr7	29182036	36986941	0
chr7	36986941	37906533	0
chr7	37906533	52768261	0
chr7	52768261	59900000	0
chr7	59900000	61987209	0
chr7	61987209	62647143	0
chr7	62647143	63413253	0
chr7	63413253	63952394	0
chr7	63952394	78771349	0
chr7	78771349	82114292	0
chr7	82114292	83945940	0
chr7	83945940	84999319	0
chr7	84999319	87934136	0
chr7	87934136	89457786	0
chr7	89457786	94555193	0
chr7	94555193	96074398	0
chr7	96074398	96352607	0
chr7	96352607	102740877	0
chr7	102740877	103217057	0
chr7	103217057	103514458	0
chr7	103514458	106011437	0
chr7	106011437	110402498	0
chr7	110402498	117765103	0
chr7	117765103	123020540	0
chr7	123020540	126505139	0
chr7	126505139	131357972	0
chr7	131357972	133432384	0
chr7	133432384	133528213	0
chr7	133528213	133691757	0
chr7	133691757	133858695	0
chr7	133858695	135353260	0
chr7	135353260	138565996	0
chr7	138565996	140474027	0
chr7	140474027	142412841	0
chr7	142412841	145604431	0
chr7	145604431	145632253	0
chr7	145632253	153098259	0
chr7	153098259	153320052	0
chr7	153320052	159138663	0
chr8	0	1235062	82
chr8	1235062	2977075	77
chr8	2977075	3160882	82
chr8	3160882	3402941	87
chr8	3402941	4682347	77
chr8	4682347	14618354	81
chr8	14618354	14782083	72
chr8	14782083	28376694	78
chr8	28376694	33623988	66
chr8	33623988	36024593	62
chr8	36024593	39230254	50
chr8	39230254	39397854	56
chr8	39397854	40238943	47
chr8	40238943	40732387	0
chr8	40732387	43736901	0
chr8	43736901	43778914	0
chr8	43778914	45600000	4
chr8	45600000	47201598	0
chr8	47201598	50033963	0
chr8	50033963	51013854	0
chr8	51013854	56335463	0
chr8	56335463	58977088	0
chr8	58977088	59319637	0
chr8	59319637	71268577	0
chr8	71268577	72792203	0
chr8	72792203	73662562	0
chr8	73662562	76812474	0
chr8	76812474	78165447	0
chr8	78165447	79807005	0
chr8	79807005	85759825	0
chr8	85759825	89951736	0
chr8	89951736	92797192	0
chr8	92797192	97655759	33
chr8	97655759	101068604	0
chr8	101068604	101632380	0
chr8	101632380	102327869	0
chr8	102327869	104958106	0
chr8	104958106	107154120	0
chr8	107154120	108807916	0
chr8	108807916	110887307	0
chr8	110887307	122621988	0
chr8	122621988	124158632	0
chr8	124158632	126758982	0
chr8	126758982	142274739	0
chr8	142274739	146364022	0
chr9	0	2892818	61
chr9	2892818	3078797	54
chr9	3078797	3124026	56
chr9	3124026	3328087	59
chr9	3328087	3593989	57
chr9	3593989	3653319	50
chr9	3653319	3763926	53
chr9	3763926	3972198	60
chr9	3972198	5001404	60
chr9	5001404	6334512	64
chr9	6334512	9292763	59
chr9	9292763	10401032	64
chr9	10401032	10574945	52
chr9	10574945	12160327	47
chr9	12160327	14559929	43
chr9	14559929	15224793	47
chr9	15224793	18312968	55
chr9	18312968	19646367	47
chr9	19646367	22168057	53
chr9	22168057	22829351	49
chr9	22829351	23690817	44
chr9	23690817	27295705	37
chr9	27295705	30078761	37
chr9	30078761	30930219	43
chr9	30930219	31536933	48
chr9	31536933	32113852	2
chr9	32113852	49000000	12
chr9	49000000	69178894	4
chr9	69178894	70932988	2
chr9	70932988	70997694	27
chr9	70997694	72081647	0
chr9	72081647	97776192	24
chr9	97776192	105532288	30
chr9	105532288	107022607	22
chr9	107022607	109412884	17
chr9	109412884	112637754	21
chr9	112637754	115499699	22
chr9	115499699	116573139	16
chr9	116573139	118675304	21
chr9	118675304	123460965	25
chr9	123460965	124532705	25
chr9	124532705	132401260	21
chr9	132401260	137235003	21
chr9	137235003	139799731	21
chr9	139799731	141213431	12
chr10	0	2840340	0
chr10	2840340	3002832	0
chr10	3002832	12017967	0
chr10	12017967	31485396	0
chr10	31485396	39000378	0
chr10	39000378	40200000	0
chr10	40200000	42433540	1
chr10	42433540	42683691	0
chr10	42683691	46955606	0
chr10	46955606	47067454	0
chr10	47067454	50361007	0
chr10	50361007	53446169	0
chr10	53446169	55404682	0
chr10	55404682	56016217	0
chr10	56016217	57727675	0
chr10	57727675	58529795	13
chr10	58529795	60075349	13
chr10	60075349	67307100	13
chr10	67307100	67322861	11
chr10	67322861	67451785	16
chr10	67451785	68613497	67
chr10	68613497	72791571	16
chr10	72791571	73064865	18
chr10	73064865	74720295	18
chr10	74720295	77120909	13
chr10	77120909	79492994	18
chr10	79492994	95790612	23
chr10	95790612	97440794	18
chr10	97440794	101036207	9
chr10	101036207	111473475	1
chr10	111473475	113814262	0
chr10	113814262	116356526	0
chr10	116356526	122290856	3
chr10	122290856	122422812	2
chr10	122422812	132329220	8
chr10	132329220	135534747	8
chr11	0	4054651	0
chr11	4054651	5783803	0
chr11	5783803	5809239	61
chr11	5809239	5814273	15
chr11	5814273	5825779	18
chr11	5825779	9624611	14
chr11	9624611	14230064	6
chr11	14230064	16339533	2
chr11	16339533	24924015	2
chr11	24924015	25534818	0
chr11	25534818	29239290	1
