Chromosome Region	Start	End	loss
chr1	0	469361	0
chr1	469361	2539595	0
chr1	2539595	7656581	0
chr1	7656581	8060881	0
chr1	8060881	9118725	0
chr1	9118725	12040015	0
chr1	12040015	17094047	0
chr1	17094047	19646378	0
chr1	19646378	20672828	0
chr1	20672828	22707072	0
chr1	22707072	24667178	0
chr1	24667178	27644054	0
chr1	27644054	27983462	0
chr1	27983462	29495704	0
chr1	29495704	32175163	0
chr1	32175163	33390994	0
chr1	33390994	33452499	0
chr1	33452499	35300390	0
chr1	35300390	41200272	0
chr1	41200272	42001372	0
chr1	42001372	45080613	0
chr1	45080613	45855175	0
chr1	45855175	51432963	0
chr1	51432963	51595735	0
chr1	51595735	54794374	0
chr1	54794374	60269846	0
chr1	60269846	60439855	0
chr1	60439855	60535396	0
chr1	60535396	61117521	0
chr1	61117521	61409376	0
chr1	61409376	61949249	0
chr1	61949249	62253328	0
chr1	62253328	62666111	0
chr1	62666111	62944861	0
chr1	62944861	63552801	0
chr1	63552801	63743427	0
chr1	63743427	63858911	0
chr1	63858911	64357941	0
chr1	64357941	64654624	0
chr1	64654624	64813004	0
chr1	64813004	65215360	0
chr1	65215360	65340900	0
chr1	65340900	65659212	0
chr1	65659212	66272729	0
chr1	66272729	66586994	0
chr1	66586994	66731534	0
chr1	66731534	66775665	0
chr1	66775665	67003335	0
chr1	67003335	67047906	0
chr1	67047906	67926509	0
chr1	67926509	68085652	0
chr1	68085652	68644748	0
chr1	68644748	69307931	0
chr1	69307931	69744419	0
chr1	69744419	70000332	0
chr1	70000332	70106485	0
chr1	70106485	70131700	0
chr1	70131700	75738650	0
chr1	75738650	75850493	0
chr1	75850493	85553691	0
chr1	85553691	95388034	0
chr1	95388034	95505579	0
chr1	95505579	111031650	0
chr1	111031650	111383280	0
chr1	111383280	112246931	0
chr1	112246931	112289343	0
chr1	112289343	117914536	0
chr1	117914536	118056497	0
chr1	118056497	120476169	0
chr1	120476169	120551476	0
chr1	120551476	120741258	0
chr1	120741258	121185034	0
chr1	121185034	121291080	0
chr1	121291080	125000000	0
chr1	125000000	143458436	0
chr1	143458436	145116735	0
chr1	145116735	145181807	0
chr1	145181807	151993276	0
chr1	151993276	152549861	0
chr1	152549861	152590614	0
chr1	152590614	153545516	0
chr1	153545516	155333627	0
chr1	155333627	155585469	0
chr1	155585469	155682741	0
chr1	155682741	155922206	0
chr1	155922206	158815560	0
chr1	158815560	158894856	0
chr1	158894856	174128788	0
chr1	174128788	174400051	0
chr1	174400051	176294530	0
chr1	176294530	180619295	0
chr1	180619295	183237145	0
chr1	183237145	186526866	0
chr1	186526866	203010579	0
chr1	203010579	204529763	0
chr1	204529763	227536324	0
chr1	227536324	227850156	0
chr1	227850156	228037701	0
chr1	228037701	228435421	0
chr1	228435421	236440476	0
chr1	236440476	236585194	0
chr1	236585194	237734537	0
chr1	237734537	237820577	0
chr1	237820577	241952051	0
chr1	241952051	242012816	0
chr1	242012816	242837484	0
chr1	242837484	242872260	0
chr1	242872260	243842974	0
chr1	243842974	243963380	0
chr1	243963380	245944223	0
chr1	245944223	245952755	0
chr1	245952755	246278221	0
chr1	246278221	246389275	0
chr1	246389275	246779170	0
chr1	246779170	246853177	0
chr1	246853177	248365649	0
chr1	248365649	249250621	0
chr2	0	342200	0
chr2	342200	416444	0
chr2	416444	3044334	0
chr2	3044334	3210894	0
chr2	3210894	4209776	0
chr2	4209776	4223340	0
chr2	4223340	15680997	0
chr2	15680997	15732179	0
chr2	15732179	28575274	0
chr2	28575274	29037579	0
chr2	29037579	29421526	0
chr2	29421526	29457191	0
chr2	29457191	33099660	0
chr2	33099660	33215549	0
chr2	33215549	34656404	0
chr2	34656404	34737116	0
chr2	34737116	41238339	0
chr2	41238339	41251249	0
chr2	41251249	41257596	0
chr2	41257596	41600920	0
chr2	41600920	43383294	0
chr2	43383294	58306409	0
chr2	58306409	58392501	0
chr2	58392501	87326504	0
chr2	87326504	88351344	0
chr2	88351344	90082301	0
chr2	90082301	90301276	0
chr2	90301276	91627978	0
chr2	91627978	91704724	0
chr2	91704724	92193296	0
chr2	92193296	92275027	0
chr2	92275027	93300000	0
chr2	93300000	95341388	0
chr2	95341388	95421697	0
chr2	95421697	95439958	0
chr2	95439958	101534111	0
chr2	101534111	107182011	0
chr2	107182011	108874238	0
chr2	108874238	108913516	0
chr2	108913516	113860516	0
chr2	113860516	114019590	0
chr2	114019590	141798906	0
chr2	141798906	142010576	0
chr2	142010576	142756371	0
chr2	142756371	143285126	0
chr2	143285126	149014382	0
chr2	149014382	163318590	0
chr2	163318590	164232215	0
chr2	164232215	164947649	0
chr2	164947649	170300351	0
chr2	170300351	171094887	0
chr2	171094887	171510997	0
chr2	171510997	171813078	0
chr2	171813078	175627453	0
chr2	175627453	176993768	0
chr2	176993768	180408999	0
chr2	180408999	180413367	0
chr2	180413367	180423890	0
chr2	180423890	180613936	0
chr2	180613936	180808090	0
chr2	180808090	180920862	0
chr2	180920862	181133576	0
chr2	181133576	181379907	0
chr2	181379907	182072411	0
chr2	182072411	182499009	0
chr2	182499009	182587758	0
chr2	182587758	183332749	0
chr2	183332749	183910188	0
chr2	183910188	186781053	0
chr2	186781053	186872333	0
chr2	186872333	187481423	0
chr2	187481423	187567673	0
chr2	187567673	188159389	0
chr2	188159389	212348674	0
chr2	212348674	213680975	0
chr2	213680975	213797073	0
chr2	213797073	220576527	0
chr2	220576527	231959482	0
chr2	231959482	232111213	0
chr2	232111213	232205555	0
chr2	232205555	233054065	0
chr2	233054065	234205549	0
chr2	234205549	239410117	0
chr2	239410117	241462146	0
chr2	241462146	241958042	0
chr2	241958042	243199373	0
chr3	0	289061	0
chr3	289061	394599	0
chr3	394599	416497	0
chr3	416497	1421844	0
chr3	1421844	2118775	0
chr3	2118775	4348110	0
chr3	4348110	4381438	0
chr3	4381438	6648836	0
chr3	6648836	6654205	0
