Chromosome Region	Start	End	loss
chr1	0	564549	0
chr1	564549	12040015	0
chr1	12040015	26934019	0
chr1	26934019	27644054	0
chr1	27644054	27880007	0
chr1	27880007	28856909	0
chr1	28856909	29495704	0
chr1	29495704	44701257	0
chr1	44701257	45855175	0
chr1	45855175	51432963	0
chr1	51432963	51595735	0
chr1	51595735	54794374	0
chr1	54794374	57406762	0
chr1	57406762	114959714	0
chr1	114959714	118013274	0
chr1	118013274	121185034	0
chr1	121185034	125000000	0
chr1	125000000	151993276	0
chr1	151993276	153545516	0
chr1	153545516	155567329	0
chr1	155567329	155665165	0
chr1	155665165	249250621	0
chr2	0	15732179	0
chr2	15732179	34656404	0
chr2	34656404	34695192	0
chr2	34695192	34740778	0
chr2	34740778	58392501	0
chr2	58392501	87326504	0
chr2	87326504	90301276	0
chr2	90301276	93300000	0
chr2	93300000	95421697	0
chr2	95421697	101534111	0
chr2	101534111	113219853	0
chr2	113219853	113345140	0
chr2	113345140	117390751	0
chr2	117390751	125489450	0
chr2	125489450	146872376	0
chr2	146872376	171813078	0
chr2	171813078	174479117	0
chr2	174479117	174480535	0
chr2	174480535	180404111	0
chr2	180404111	180444995	0
chr2	180444995	187481423	0
chr2	187481423	199858614	0
chr2	199858614	220576527	0
chr2	220576527	243199373	0
chr3	0	40584675	0
chr3	40584675	44728822	10
chr3	44728822	49867825	6
chr3	49867825	52152004	0
chr3	52152004	52542610	0
chr3	52542610	59316164	0
chr3	59316164	60707095	0
chr3	60707095	60726223	0
chr3	60726223	60775421	0
chr3	60775421	60836843	0
chr3	60836843	91000000	0
chr3	91000000	93548479	0
chr3	93548479	116070536	0
chr3	116070536	117652723	0
chr3	117652723	129806580	0
chr3	129806580	137660533	0
chr3	137660533	157711332	0
chr3	157711332	165086976	0
chr3	165086976	185181279	0
chr3	185181279	195140578	0
chr3	195140578	198022430	0
chr4	0	68872	0
chr4	68872	1058774	0
chr4	1058774	3748666	0
chr4	3748666	4244957	0
chr4	4244957	10391541	0
chr4	10391541	10401693	0
chr4	10401693	10523882	0
chr4	10523882	16431214	0
chr4	16431214	38866759	0
chr4	38866759	50400000	0
chr4	50400000	52696792	0
chr4	52696792	57232462	0
chr4	57232462	61181242	0
chr4	61181242	62508710	0
chr4	62508710	63258961	0
chr4	63258961	64717535	0
chr4	64717535	67879627	0
chr4	67879627	69373472	0
chr4	69373472	77722350	0
chr4	77722350	78079552	0
chr4	78079552	91496729	0
chr4	91496729	111185617	2
chr4	111185617	115184241	1
chr4	115184241	117426368	1
chr4	117426368	131617559	0
chr4	131617559	144707996	0
chr4	144707996	147488246	0
chr4	147488246	152799628	0
chr4	152799628	152859487	0
chr4	152859487	157246996	0
chr4	157246996	182232103	0
chr4	182232103	182370281	16
chr4	182370281	191154276	0
chr5	0	15718863	0
chr5	15718863	17627577	0
chr5	17627577	21340641	0
chr5	21340641	34294965	0
chr5	34294965	46261151	0
chr5	46261151	46278212	0
chr5	46278212	48400000	0
chr5	48400000	54468742	0
chr5	54468742	57323830	0
chr5	57323830	57335951	0
chr5	57335951	57339215	0
chr5	57339215	59562282	8
chr5	59562282	60207684	0
chr5	60207684	67726835	11
chr5	67726835	91874023	60
chr5	91874023	104431157	6
chr5	104431157	109929881	5
chr5	109929881	125861556	0
chr5	125861556	135002874	0
chr5	135002874	137253770	0
chr5	137253770	155295672	0
chr5	155295672	160705062	30
chr5	160705062	174083959	35
chr5	174083959	179272967	0
chr5	179272967	180359083	0
chr5	180359083	180915260	0
chr6	0	2474390	0
chr6	2474390	2707234	0
chr6	2707234	38867928	0
chr6	38867928	41253872	0
chr6	41253872	41682273	0
chr6	41682273	43246151	0
chr6	43246151	46184971	0
chr6	46184971	58674833	0
chr6	58674833	58727835	0
chr6	58727835	61000000	0
chr6	61000000	78971818	0
chr6	78971818	108935641	0
chr6	108935641	139746239	0
chr6	139746239	162290242	0
chr6	162290242	162913567	0
chr6	162913567	163369662	0
chr6	163369662	171115067	0
chr7	0	2673130	0
chr7	2673130	14084389	0
chr7	14084389	59900000	0
chr7	59900000	65155291	0
chr7	65155291	72857766	0
chr7	72857766	76495209	0
chr7	76495209	89502811	0
chr7	89502811	104629407	0
chr7	104629407	116814065	0
chr7	116814065	124271546	0
chr7	124271546	126045519	0
chr7	126045519	159138663	0
chr8	0	6279445	0
chr8	6279445	12529361	68
chr8	12529361	25581005	68
chr8	25581005	33405349	0
chr8	33405349	39035082	0
chr8	39035082	40045237	0
chr8	40045237	40193663	0
chr8	40193663	42257907	0
chr8	42257907	43736901	0
chr8	43736901	45600000	0
chr8	45600000	46940022	0
chr8	46940022	83930012	0
chr8	83930012	104909428	0
chr8	104909428	141401916	0
chr8	141401916	141845756	0
chr8	141845756	146364022	0
chr9	0	2517743	0
chr9	2517743	3523736	0
chr9	3523736	6455602	0
chr9	6455602	6482001	2
chr9	6482001	6578730	0
chr9	6578730	7804281	0
chr9	7804281	27272630	0
chr9	27272630	32810366	0
chr9	32810366	33518761	0
chr9	33518761	38917671	0
chr9	38917671	41962511	0
chr9	41962511	49000000	0
chr9	49000000	65630934	0
chr9	65630934	70932988	0
chr9	70932988	70978541	0
chr9	70978541	83219796	0
chr9	83219796	94197803	0
chr9	94197803	106802465	0
chr9	106802465	106953327	0
chr9	106953327	107993621	0
chr9	107993621	108075839	0
chr9	108075839	112420841	0
chr9	112420841	124416350	0
chr9	124416350	135676879	0
chr9	135676879	136009099	0
chr9	136009099	141213431	0
chr10	0	36591562	0
chr10	36591562	40200000	0
chr10	40200000	47678399	0
chr10	47678399	47694107	0
chr10	47694107	68267802	0
chr10	68267802	89119676	0
chr10	89119676	98075894	0
chr10	98075894	111009185	0
chr10	111009185	135534747	0
chr11	0	13818340	0
chr11	13818340	29805789	0
chr11	29805789	33111013	0
chr11	33111013	41666184	0
chr11	41666184	50948030	0
chr11	50948030	51429291	0
chr11	51429291	53700000	6
chr11	53700000	54794667	0
chr11	54794667	56908907	0
chr11	56908907	57665579	0
chr11	57665579	62563611	0
chr11	62563611	79417551	0
chr11	79417551	81585934	0
chr11	81585934	87970092	0
chr11	87970092	135006516	0
chr12	0	9050517	0
chr12	9050517	9151231	0
chr12	9151231	13873760	0
chr12	13873760	35800000	0
chr12	35800000	37890874	0
chr12	37890874	37959632	0
chr12	37959632	55009873	0
chr12	55009873	57697046	0
chr12	57697046	68648052	0
chr12	68648052	83275817	0
chr12	83275817	104818777	0
chr12	104818777	113164456	0
chr12	113164456	132101513	0
chr12	132101513	132120644	0
chr12	132120644	133851895	0
chr13	0	17900000	0
chr13	17900000	19123483	0
chr13	19123483	25020151	0
chr13	25020151	36769288	0
chr13	36769288	38070201	0
chr13	38070201	41761532	0
chr13	41761532	115169878	0
chr14	0	17600000	0
chr14	17600000	19108176	0
chr14	19108176	19719084	0
chr14	19719084	21819675	0
chr14	21819675	35668583	0
chr14	35668583	40064523	0
chr14	40064523	40150932	35
chr14	40150932	41676759	0
chr14	41676759	59670767	0
chr14	59670767	73653538	0
chr14	73653538	73681701	0
